id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
30,[2SET]플리츠원피스 체크베스트 세트.jpeg,"0.7133481,0.0,0.7497353,0.0,0.0,0.5037987,0.0,0.0,0.20953575,0.0,0.12938459,0.0,1.3053855,0.0,0.0,0.0,0.0,0.039360046,0.0,0.52138394,0.12543425,0.0,0.00019706786,0.0,0.0,0.4334097,0.0,0.0,0.63024527,0.047196895,0.0,0.0,0.0,0.45566165,1.1741701,0.3909399,0.0,0.95023733,0.42583126,0.018762097,0.0,0.040740892,0.0,0.33886486,0.0,0.0,0.61258537,1.6944507,0.0,1.523432,0.07594695,0.07020925,0.0,0.33677173,0.0,0.0,0.0,1.0535066,0.0,0.24616235,0.5549886,0.14891712,0.58169717,1.397114",5,0.9858712,3.8694947,6.6252556
31,"[55,66,77size] 진주 펄 트위드 플레어 원피스 RM2OP902.jpeg","0.23429298,0.0,0.0,0.0,0.029364169,0.0,0.0,0.0,0.38392207,0.0,0.3135339,0.0,0.9740003,0.0,0.0,0.0,0.48039037,0.6261241,0.0,0.2737321,0.38030466,0.14134434,0.105977595,1.0014718,0.0,0.32128504,0.0,0.0,0.29330558,0.0,0.0,0.0,0.0,0.2086091,0.63556516,0.0,0.0,1.190151,0.58692396,0.0,0.0,0.36208165,0.39248738,0.458157,0.0,0.0,0.24154246,0.9949338,0.0,1.0899239,0.254271,0.45056757,0.28639892,0.0,0.0,0.2926985,0.0,1.1618996,0.0,0.323525,0.7713304,0.01834333,0.6261902,0.9108721",6,1.1388848,4.7196054,-8.47752
32,[55~77](셀럽착용) 플라워 여신 롱원피스(2 color).jpeg,"0.25686282,0.0,0.6860653,0.0,0.0,0.0,0.0,0.0,0.24780554,0.0,0.84143066,0.0,1.282915,0.0,0.32286203,0.0,0.0,0.45392007,0.03707193,0.583651,0.0,0.17928666,0.55458355,0.0,0.0,0.060611486,0.0,0.13363479,0.5840938,0.19153866,0.0,0.0,0.0,0.60162795,1.0245197,0.17283843,0.0,0.8668136,0.6873627,0.0,0.0,0.4520395,0.5298559,0.46523762,0.0,0.0,0.25291568,0.9810772,0.0,1.0973,0.30429465,0.34517074,0.0,0.2519297,0.015884966,0.0,0.0,0.7680279,0.0,0.0,0.79847753,0.0,0.27467346,1.492403",3,0.93697506,-0.99772197,-0.82234263
33,[55~77까지] 트임 플리츠 히로인 원피스.jpeg,"0.3882818,0.0,0.2662126,0.0,0.0,0.0,0.0,0.0,0.31560737,0.0,0.47521502,0.0,1.0006757,0.0,0.5111233,0.0,0.0,1.0693419,0.038664818,0.030030817,0.0,0.3617056,0.33376387,0.043213487,0.0,0.04480827,0.0,0.41725498,0.40073276,0.034694582,0.0,0.0,0.0,0.87163275,0.89391875,0.0,0.0,1.051813,0.48352218,0.0,0.1904842,0.6609976,0.70722806,0.26840478,0.0,0.0,0.21856147,1.1492671,0.0,0.46017078,0.5915958,0.17036599,0.0,0.4277172,0.0,0.0,0.0,1.3952695,0.0,0.0,1.5152975,0.0,0.23660305,1.4532752",6,1.5865871,5.6117377,-14.655145
34,[77까지]명품클래식맞주름플레어랩원피스.jpeg,"0.532774,0.0,0.08867897,0.0,0.0,0.30546382,0.0,0.0,0.6135258,0.0,0.6403721,0.0,1.137062,0.0,0.0,0.0,0.0133411735,0.8122457,0.0,0.044255897,0.20000651,0.20419373,0.0,0.61505014,0.0,0.20794293,0.0,0.0,0.3647893,0.0,0.0,0.0,0.0,0.049450576,0.8490556,0.22724608,0.0,1.080261,0.8105776,0.0,0.14173363,0.38610953,0.37179974,0.5672592,0.0,0.0,0.36783504,0.99553347,0.0,1.2156366,0.11716896,0.33555418,0.13980025,0.1771372,0.0,0.0,0.0,0.997504,0.0,0.19568032,0.6702624,0.10623965,0.8510264,1.0985337",0,0.95555884,3.552026,-6.4709644
35,[made] 리샤 레이스 퍼프 원피스(S~L).jpeg,"0.225066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453906,0.0,0.24067733,0.0,1.1247876,0.0,0.0,0.0,0.65137553,0.7147952,0.0,0.54053986,0.49150854,0.07093644,0.20423958,0.70857185,0.0,0.2731864,0.10457921,0.0,0.31208056,0.0,0.0,0.0,0.0,0.26181328,0.57631326,0.11664623,0.056848466,0.867715,0.35462907,0.0,0.0,0.21668465,0.29043683,0.49958524,0.0,0.0,0.33328134,1.1818359,0.0,1.5456333,0.017275542,0.2739791,0.6192919,0.0,0.0,0.015495241,0.0,0.74413484,0.0,0.38357833,0.20360419,0.0,1.0219928,0.80136496",9,1.121591,8.247059,-5.3850393
36,[MAXZA][당일출고]골드스티치 아웃포켓 벨티드 롱원피스(벨트2종포함).jpeg,"0.22863346,0.0,1.1648601,0.0,0.0,0.0,0.0,0.0,0.58606917,0.0,0.18453892,0.0,1.6698713,0.024545431,0.0,0.0,0.107361756,0.6064804,0.35521862,0.45447972,0.0,0.18680592,0.22717038,0.0,0.0,0.12270817,0.0,0.0,0.6167199,0.4747411,0.0,0.0,0.03953308,0.9009134,1.6002029,0.30588612,0.0,0.95223165,0.38757393,0.15319136,0.0,0.7683308,0.0,0.0,0.0,0.0,0.95463526,1.5288055,0.0,0.74704915,0.10657284,0.34767944,0.0,0.6282449,0.0,0.0,0.0,0.7162131,0.0,0.6624526,0.9167409,0.0,0.72573906,1.8333592",8,0.9980692,-10.749835,8.360882
37,[MAXZA][당일출고]데님 블록 프린트 벨티드 셔츠 롱원피스.jpeg,"0.09913635,0.0,0.6061586,0.0,0.0,0.0,0.0,0.0,0.27258974,0.0,0.5897373,0.0,1.3515368,0.03878945,0.0,0.0,0.0,0.74394095,0.3932597,0.354074,0.0,0.16965197,0.2838465,0.0,0.0,0.135088,0.0,0.2522577,0.49846447,0.3896077,0.0,0.0,0.0,0.9048234,1.3281864,0.104405254,0.0,1.0177208,0.09343931,0.070553064,0.0,0.45369643,0.1290212,0.026263773,0.0,0.0,0.20703799,1.3576792,0.0,0.47710174,0.0,0.0,0.0,0.42893457,0.0,0.0,0.0,1.1984227,0.0,0.26670676,1.0001953,0.0,0.6022878,1.2394516",2,1.1158837,-8.283395,1.7958363
38,[MAXZA][당일출고]드로잉 패턴 셔츠 원피스(벨트포함).jpeg,"0.0,0.0,0.0,0.0,0.08256307,0.0,0.0,0.0,0.41853377,0.0,0.16643086,0.0,0.96169996,0.0,0.63045895,0.0,0.17159745,1.1672852,0.0,0.0,0.37278217,0.41240183,0.5412033,0.66778934,0.0,0.41395766,0.028086409,0.0,0.3004667,0.07140067,0.0,0.0,0.0,0.76789725,0.68973434,0.0,0.0,1.4336926,0.35343367,0.0,0.029396594,0.5601357,0.64791757,0.2324326,0.0,0.0,0.21416129,1.2451959,0.0,0.45471364,0.3023897,0.10823953,0.11369097,0.0,0.023820817,0.0,0.0,0.96601796,0.0,0.22014838,1.1910739,0.0,0.3652578,1.2649399",6,1.1074133,-1.4994143,-10.465467
39,[MAXZA][당일출고]클로버 플라워 패턴 볼륨 플레어 롱원피스(벨트2종포함).jpeg,"0.17121893,0.0,0.6130451,0.0,0.0,0.0,0.0,0.0,0.17404054,0.0,0.3859894,0.0,1.6337196,0.0,0.0,0.0,0.0,0.8231759,0.2756539,0.22322036,0.0,0.26596376,0.0010232255,0.0,0.0,0.6493183,0.0,0.0,0.6411106,0.23049897,0.0,0.0,0.0,0.77901167,1.1387973,0.2804102,0.0,0.602419,0.19631802,0.0,0.2568593,0.54480135,0.13006587,0.13280061,0.36286327,0.0,0.6006772,1.2105116,0.0,0.7249279,0.26741454,0.0,0.0,0.37762412,0.0,0.0,0.0,0.57264686,0.0,0.46609807,0.63760936,0.0,0.71649814,1.5085182",2,1.271273,-9.126238,2.2413547
40,[MAXZA][당일출고]플리츠 도트 리본 핏앤플레어 원피스 (~77까지).jpeg,"0.042511553,0.0,0.34993786,0.0,0.0,0.0,0.0,0.0,0.14151388,0.0,0.39523548,0.0,1.2633107,0.0,0.0,0.0,0.0,0.77636087,0.8807018,0.0827716,0.0,0.6285343,0.0,0.0,0.0,0.11815852,0.0,0.0,0.30273283,0.26548547,0.0,0.0,0.0,0.7448982,0.969262,0.18106058,0.0,0.5305225,0.23507681,0.0085116625,0.0,0.0,0.26712143,0.09609206,0.19042593,0.0,0.25752896,1.3313773,0.0,0.8987535,0.109691784,0.24885496,0.0,0.08237554,0.0,0.0,0.0,0.76695234,0.0,0.42324644,0.9446268,0.0,0.40136042,1.2422328",2,1.364198,-9.761594,0.33326834
41,[MAXZA][당일출고]플리츠 카라 그라데이션 레이스 롱원피스 (~77까지).jpeg,"0.5208632,0.0,0.2314268,0.0,0.0,0.0,0.0,0.0,0.26832658,0.0,0.61748147,0.0,0.98125374,0.0,0.0,0.0,0.0,0.5548916,0.0,0.46274924,0.051707625,0.0,0.34466058,0.0,0.0,0.069868356,0.18771079,0.0,0.4218769,0.04798329,0.0,0.0,0.0,0.43423742,1.2451931,0.19293931,0.0,0.70276016,0.6013032,0.0,0.0,0.33228368,0.0,0.354953,0.071622014,0.0,0.2024131,0.97846025,0.0,1.6006083,0.12877281,0.17454109,0.0,0.32205683,0.23447506,0.0,0.0,0.41164654,0.0,0.47196406,0.7696171,0.0,0.8463198,1.2099159",3,1.1891809,-0.72130156,3.057889
42,[populet]네이비 스트랩 면 셔츠형원피스 WSDR2A701N2.jpeg,"0.17897698,0.0,0.7030541,0.0,0.0,0.57731915,0.0,0.0,0.5032008,0.0,0.0,0.0,1.2512031,0.0,0.4247619,0.0,0.16960004,0.0,0.21016884,0.7241405,0.17627898,0.5769034,0.40258414,0.0,0.0,0.35050744,0.052858233,0.01325091,0.0944621,0.46274412,0.0,0.0,0.0,0.7267897,0.4494526,0.0,0.1634978,1.0816045,0.0,0.0,0.0,0.6172982,0.5072631,0.99175084,0.0,0.0,0.6451695,1.2249422,0.0,0.6962333,0.13350552,0.9856708,0.0,0.13151622,0.0,0.0,0.0,0.69705147,0.0,0.19357109,0.7822657,0.0,0.35204417,1.4032558",3,1.7694685,3.594022,12.334647
43,[~66] 패턴 플리츠 원피스_JDWAAA73M(E).jpeg,"0.15536606,0.0,0.47196656,0.0,0.0,0.0,0.0,0.0,0.30530298,0.0,0.21884152,0.0,1.2143457,0.0,0.29031932,0.0,0.0,1.2193825,0.0,0.26926798,0.4344253,0.41326904,0.37628406,0.025858328,0.0,0.16889754,0.35913303,0.0,0.42447463,0.32837096,0.0,0.0,0.0,0.6586665,1.2674288,0.11864683,0.0,0.97505736,0.0,0.0,0.0,0.4412345,0.23210241,0.41710535,0.23728804,0.0,0.30407262,1.2647463,0.0,1.0438582,0.13007529,0.0,0.0,0.0,0.0,0.0,0.0,0.91357046,0.0,0.2404294,0.78231823,0.0,0.64823186,1.029911",2,0.9195059,-7.3877444,-1.2225549
44,[~77size] [2color] 플라워 자수 메쉬 원피스.jpeg,"0.15489519,0.0,0.24401242,0.16632622,0.0,0.0,0.0,0.0,0.0,0.0,0.56174994,0.06415793,0.8643412,0.0,0.53197,0.0,0.0,1.3135087,0.0,0.08621651,0.0,0.5514629,0.51781744,0.22380313,0.0,0.32549873,0.0,0.30676717,1.0145159,0.21166848,0.0,0.0,0.0,0.4950533,1.0051754,0.123360395,0.0,0.7241574,1.0324653,0.0,0.22988401,0.69642794,0.6988115,0.35514128,0.0,0.0,0.37009066,1.1195661,0.0,0.6331313,0.06998567,0.074214295,0.0,0.0,0.0,0.0,0.0,0.97852975,0.0,0.0,1.055785,0.0,0.13413057,1.6845311",6,1.6130989,6.531507,-14.545083
45,[~77size] 레이스 블록 드레스.jpeg,"0.5780566,0.0,0.6358148,0.0,0.0,0.23470238,0.0,0.0,0.28290525,0.0,0.6097233,0.0,1.6341745,0.0,0.0,0.0,0.0,0.2952647,0.005722359,0.28869867,0.0,0.0,0.19629773,0.0,0.0,0.4287694,0.0,0.0,0.15006667,0.0685755,0.0,0.0,0.0,0.17814633,1.1829712,0.37780902,0.0,1.0956247,0.41428378,0.0,0.0,0.07587209,0.36556706,0.19448906,0.38519442,0.0,0.45284224,1.2108848,0.0,1.4276191,0.0,0.1776394,0.0,0.1747502,0.0,0.0,0.0,1.2049849,0.0,0.0,0.8876944,0.024576992,0.7727358,1.1792204",1,0.852157,1.249004,4.361843
46,[~77까지] 세일러카라 라인배색 니트 원피스.jpeg,"0.108662784,0.0,0.63866514,0.010939091,0.0,0.17660487,0.0,0.0,0.0,0.0,0.0,0.0,1.3764786,0.0,0.4339445,0.0,0.040049195,1.193469,0.35735124,0.0,0.12930599,0.93566805,0.0,0.3177089,0.0,0.5183743,0.18793601,0.0,0.16106942,0.1599921,0.0,0.0,0.0,0.76414275,0.77795196,0.11855298,0.0,0.87042165,0.0,0.0,0.0,0.073077016,0.5304475,0.19031182,0.47016853,0.0,0.51415807,1.1411986,0.0,0.86094934,0.34532917,0.0,0.0,0.0,0.0,0.0,0.0,1.0704374,0.0,0.266061,0.64020157,0.0,0.49395794,1.5983205",7,1.4069494,-4.584304,9.7099905
47,[~77반까지] [퀸이즈] U넥 베이직 반팔 원피스.jpeg,"0.3051929,0.0,0.32368937,0.0,0.0,0.025651649,0.0,0.0,0.0,0.0,0.6966846,0.0,0.9340587,0.0,0.29401362,0.0,0.0,0.73910344,0.35054582,0.2201299,0.0,0.38305813,0.27336746,0.0,0.0,0.31869116,0.0,0.025011808,0.6326157,0.30196142,0.0,0.0,0.0,0.56477153,1.3486884,0.10762593,0.0,1.0707365,0.3077701,0.08632496,0.0,0.2288719,0.12800404,0.3654035,0.0,0.0,0.63575995,1.1836295,0.0,0.8292823,0.1353972,0.0,0.0,0.09352806,0.0,0.0,0.0,1.189313,0.0,0.0043423176,0.8558462,0.25911775,0.31282407,1.3095168",2,1.2141733,-6.960795,1.4823108
48,[~88] 투포켓 A라인 데님 원피스.jpeg,"0.17796317,0.0,1.2178991,0.0,0.0,0.06962204,0.0,0.0,0.4178541,0.0,0.0014543086,0.0,1.5247883,0.13076673,0.0,0.0,0.5259385,1.1934451,0.39027143,0.7795547,0.08522414,0.58572555,0.5512423,0.0,0.0,0.06971833,0.0,0.0,0.5176336,0.7288022,0.0,0.0,0.19329098,1.2532456,1.4141009,0.2357446,0.0,1.209089,0.049394026,0.0,0.0,0.6624684,0.0,0.09994195,0.0,0.0,1.4146199,1.8964045,0.0,0.9619522,0.19784313,0.23224139,0.0,0.2978043,0.0,0.0,0.0,0.71942264,0.0,0.58520645,0.7394657,0.0,0.08183849,1.6336275",8,1.4320459,-10.878835,9.850197
49,[긴팔버전]보석단추 브이넥 플레어 원피스.jpeg,"0.6249026,0.0,0.8172115,0.0,0.0,0.0,0.0,0.0,0.0069608837,0.0,0.24324352,0.0,1.3714094,0.0,0.0,0.0,0.0,0.38074008,0.24311367,0.18236989,0.0,0.11367732,0.21364261,0.0,0.0,0.22134307,0.0,0.0,0.6870979,0.18882716,0.0,0.0,0.0,0.7638378,1.7299464,0.45460066,0.0,0.96032166,0.3662424,0.25090587,0.0,0.26110935,0.0,0.0,0.21731198,0.0,0.46562573,1.5283098,0.0,1.2902911,0.01629728,0.0,0.0,0.45692408,0.0,0.0,0.0,1.0434644,0.0,0.16868082,0.8403019,0.10594812,0.8800824,1.7077422",1,1.2828636,-7.9796195,6.838011
50,[네이비당일출고] 도트 셔링 스트랩 롱 원피스 RM3OP914.jpeg,"0.365487,0.0,0.62100554,0.0,0.0,0.0,0.0,0.0,0.6991296,0.0,0.38737592,0.0,1.3269051,0.09094079,0.31950942,0.0,0.0,0.15871674,0.26613232,0.49564883,0.0,0.35398567,0.30927086,0.0,0.0,0.19794649,0.0,0.046467558,0.31845868,0.33198136,0.0,0.0,0.0,0.5818845,1.2093327,0.12073979,0.0,1.0604193,0.024431288,0.0,0.0,0.26594323,0.0981746,0.5723504,0.0,0.0,0.114412576,1.0188574,0.0,0.8964076,0.0864228,0.4139643,0.0,0.1987746,0.0,0.0,0.0,1.0527242,0.0,0.06159684,0.97245914,0.0,0.26424038,1.4467664",3,1.1093438,-4.7317815,0.92350805
51,[네이비당일출고] 플라워패턴 스판 랩스타일 롱원피스 RM3OP969.jpeg,"0.6472517,0.0,0.0,0.0,0.44058466,0.46282405,0.0,0.0,0.81258845,0.0,0.0,0.0,0.673968,0.22056367,0.0,0.0,0.70438075,0.28267628,0.0,0.4808873,0.5226116,0.0,0.25859767,0.30651644,0.0,0.50156856,0.0,0.0,0.25656185,0.0,0.0,0.0,0.0,0.4320582,1.3759542,0.17464645,0.0,1.5132731,0.33265558,0.06792967,0.0,0.15666953,0.0,0.582129,0.0,0.0,0.27506614,1.4090497,0.0,1.4441829,0.099199995,0.19393322,0.5056207,0.124424696,0.0,0.0,0.0,0.98404336,0.0,0.41310784,0.43686566,0.0,1.2706711,0.62125933",9,1.1785432,8.031119,-3.9478464
52,[단독] 반팔 플리츠 원피스 (허리벨트 포함) (2컬러) ~88까지.jpeg,"0.562687,0.0,0.26298794,0.0,0.0,0.88254267,0.0,0.0,0.46377695,0.0,0.43010867,0.0,1.2697027,0.0,0.0,0.0,0.0,0.77594864,0.0,0.21081233,0.13458112,0.19594762,0.0,0.0,0.0,0.008279324,0.0,0.0,0.86128896,0.078443944,0.0,0.0,0.0,0.47614095,1.0843371,0.19816321,0.0,1.0967953,0.6179159,0.0,0.0,0.10410881,0.1497997,0.8047981,0.0,0.0,0.47739935,1.7371564,0.0,1.7258897,0.2535279,0.010688499,0.0,0.39048755,0.0,0.0,0.0,1.0513915,0.0,0.3502757,0.5597305,0.05314961,0.47695443,0.94895035",5,1.1139995,8.581925,5.1422977
53,[단독] 패턴 밴딩 플레어 원피스 (2컬러)(~66반까지).jpeg,"0.4213046,0.0,0.7785237,0.0,0.0,0.0,0.0,0.0,0.8364199,0.0,0.21588525,0.0,1.5982058,0.0037181228,0.46484375,0.0,0.0,0.6768501,0.31482446,0.40765986,0.0,0.21020013,0.2536115,0.0,0.0,0.16137968,0.32161367,0.0,0.526968,0.44673213,0.0,0.0,0.0,0.85079557,1.2880503,0.18414673,0.0,0.7545524,0.39946273,0.0,0.13137147,0.66454244,0.0,0.15728244,0.0,0.0,0.46858272,1.420198,0.0,0.7945831,0.0,0.33622447,0.0,0.57392263,0.0,0.0,0.0,1.0450408,0.0,0.05245179,0.9862871,0.0,0.43298754,1.6520691",8,1.0788436,-8.324179,3.8546417
54,[당일출고] Only HJ.마린 체크 벨트 원피스.jpeg,"0.5538089,0.0,0.0,0.0,0.0,0.10616818,0.0,0.0,0.19684653,0.0,0.52447677,0.0,1.3320861,0.0,0.06383821,0.0,0.46431303,0.6745715,0.0,0.31469113,0.009535462,0.20991933,0.011004791,0.8351333,0.0,0.49209672,0.0,0.0,0.18514204,0.0,0.0,0.0,0.0,0.3356589,0.61237824,0.0,0.0011557341,1.5164199,0.0,0.0,0.20761742,0.12939286,0.38722476,0.6118374,0.027293503,0.0,0.27542362,1.0073841,0.0,0.97343457,0.49217713,0.3724031,0.57603747,0.0,0.0,0.0,0.0,1.2791533,0.0,0.10399243,0.65682673,0.15740523,0.44195652,0.99922407",0,1.1487198,5.3335643,-9.6817045
55,[당일출고] Only HJ.카논 주름 플리츠 니트 원피스.jpeg,"0.5060183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59319794,0.0,0.6860049,0.0,0.8384351,0.0,0.4782689,0.0,0.36804914,0.44690704,0.0,0.7166769,0.57213867,0.21550897,0.53413284,0.4573876,0.0,0.21883208,0.0,0.0,0.28200388,0.0,0.0,0.0,0.0,0.101599455,0.46749407,0.15534222,0.0,0.94059306,0.610385,0.0,0.0,0.4670848,0.47258687,0.39563873,0.0,0.0,0.3255844,0.74416775,0.0,1.142091,0.13591331,0.53344554,0.0,0.0,0.0,0.0076362044,0.0,0.59610057,0.0,0.42368278,0.6395322,0.0,0.51114994,1.1804361",3,1.25559,-0.088815495,-4.3763933
56,[당일출고] _퀸잇단독_Only HJ.산들 나염 A라인 코튼 원피스.jpeg,"0.39579004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15425639,0.0,0.44874498,0.0,1.1208305,0.0,0.26333135,0.0,0.6347475,0.8028164,0.0,0.42111674,0.36306223,0.11916211,0.0909341,0.8176534,0.0,0.2626228,0.16559806,0.0,0.06604761,0.0,0.0,0.0,0.0,0.16631739,0.19675331,0.0,0.084827065,1.2790358,0.6438507,0.0,0.0,0.41928068,0.4921136,0.4778921,0.0,0.0,0.0,0.61755687,0.0,0.90222836,0.48587874,0.47992247,0.49227887,0.0,0.0,0.33204195,0.0,1.0187451,0.0,0.17873701,0.9108392,0.0,0.33270115,0.9913447",6,1.17338,3.8062015,-10.29759
57,[당일출고] _퀸잇단독_Only HJ.샌드 주름 여신 원피스.jpeg,"0.5014979,0.0,0.0,0.0,0.0,0.0,0.0,0.11607011,0.0,0.0,0.69914246,0.0,0.8999048,0.0,0.27767867,0.0,0.3553274,0.63068765,0.0,0.0,0.20677012,0.18595314,0.028138071,1.1392968,0.0,0.33817878,0.25632054,0.0,0.0,0.0,0.0,0.0,0.0,0.047156125,0.1983089,0.08040276,0.0,1.5342178,1.0235449,0.0,0.2986586,0.2910427,0.42790866,0.66992915,0.0,0.0,0.0,0.89893305,0.0,0.97779167,0.6118486,0.4660974,0.60149425,0.0,0.0,0.356669,0.0,1.025332,0.0,0.0,1.1134452,0.0,0.0,0.975763",6,1.3874416,3.1756778,-9.952064
58,[당일출고] 리프 패턴 캉캉 원피스 RL3OP972.jpeg,"0.0,0.0,0.4001377,0.0,0.21895358,0.015054464,0.0,0.0,0.2520618,0.0,0.05914089,0.0,0.98562145,0.015128076,0.37914228,0.0,0.0038245022,0.9598796,0.0,0.052792028,0.8400972,0.4029472,0.505996,0.31215522,0.0,0.5595886,0.0,0.0,0.6864517,0.48588216,0.0,0.0,0.0,0.434036,1.3119853,0.38626742,0.0,1.413727,0.2239826,0.0,0.0,0.27100247,0.0,0.47971427,0.0,0.0,0.42411453,1.4423654,0.0,1.1867105,0.2484031,0.0,0.051764265,0.0,0.0,0.0,0.0,1.033386,0.0,0.041596413,0.99335384,0.011040062,0.6579404,1.4173167",2,1.3731931,-5.135732,-6.0303
59,[당일출고] 박시핏 스몰플라워 패턴 리본 주름 원피스 RM3OP922.jpeg,"0.48115274,0.0,0.0,0.0,0.34670794,0.050008297,0.0,0.0,0.64088225,0.0,0.070937574,0.0,0.95967937,0.0,0.0,0.0,0.53731275,0.64253944,0.0,0.3834675,0.2600555,0.26380944,0.18543713,0.65455025,0.0,0.26192322,0.0,0.0,0.121011615,0.0,0.0,0.0,0.0,0.33756357,0.71340525,0.0,0.016011655,1.2516687,0.09331626,0.0,0.0,0.26491213,0.4786053,0.4216035,0.035130754,0.0,0.27404284,1.0649736,0.0,1.247324,0.0,0.5612776,0.61421597,0.0,0.0,0.26497722,0.0,1.0115546,0.0,0.12505895,0.78170943,0.0,0.7926378,0.8201679",4,1.1821554,6.835021,-7.206958
60,[당일출고] 블루밍 플라워 코튼 원피스(벨트set).jpeg,"0.0,0.0,0.15787879,0.0,0.11669451,0.0,0.0,0.0,0.44889677,0.0,0.0,0.0,1.0700696,0.0,0.47903788,0.0,0.10451199,1.3090491,0.0,0.0,0.3423108,0.4190861,0.16917273,1.0254843,0.0,0.51453996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41876292,0.3294356,0.0,0.0,1.280952,0.40710837,0.0,0.35843053,0.24535328,0.99200326,0.33294326,0.23529094,0.0,0.7646162,1.437722,0.0,0.830248,0.7954116,0.0,0.42948,0.0,0.0,0.0,0.0,0.6741197,0.0,0.49714696,1.0908942,0.0,0.47181827,2.00475",7,1.6036786,-2.08002,-12.410693
61,[당일출고] 스판 저지블랙 포켓 벨트SET 원피스 RL5OP921.jpeg,"0.47695404,0.0,0.25712973,0.0,0.0,0.38146514,0.0,0.0,0.14408588,0.0,0.48506418,0.0,1.2532315,0.02443491,0.0,0.0,0.0,0.58772767,0.4354277,0.040549375,0.0,0.5633831,0.045510106,0.0,0.0,0.24231364,0.0,0.043554395,0.74230325,0.0,0.0,0.0,0.0,0.7341607,1.0715218,0.18845253,0.35800448,0.91603696,0.36386004,0.278899,0.0,0.44180003,0.1539942,0.37675485,0.02434668,0.0,0.12844548,0.86491674,0.0,1.0284684,0.108495355,0.042611003,0.0,0.5311039,0.0,0.0,0.0,0.9472846,0.0,0.5121107,0.72865427,0.0,0.45083296,1.4024115",3,1.3280942,7.049518,2.5515108
62,[당일출고] 안감기모 프릴넥소매 플라워 롱원피스 RM2OP900.jpeg,"0.6065922,0.0,0.076700345,0.0,0.02122549,0.16611302,0.0,0.0,0.50144124,0.0,0.45154154,0.0,1.1730701,0.06371891,0.13278213,0.09862609,0.21131137,0.25706086,0.0,0.50671273,0.19607306,0.0,0.20079577,0.0,0.0,0.48365414,0.0,0.0,0.4352189,0.11889878,0.0,0.0,0.0,0.26304135,0.9791874,0.10401967,0.0,1.0452287,0.14150473,0.0,0.0,0.41750473,0.0,0.34860122,0.03895378,0.0,0.34868804,1.1176888,0.0,1.238898,0.0,0.46995464,0.5553736,0.029265374,0.0,0.08551571,0.0,0.9566958,0.0,0.07538372,0.559367,0.07720868,1.1196691,1.2538098",3,1.1887574,5.847434,-2.2601664
63,[당일출고] 애니멀 야자수 프린팅 레이어드 원피스 RM3OP967.jpeg,"0.5930459,0.0,0.5296513,0.0,0.0,0.16831014,0.0,0.0,0.4674812,0.0,0.45751333,0.0,1.9595535,0.0,0.0,0.0,0.20022938,0.600325,0.0,0.3471128,0.3187495,0.07938571,0.023101747,0.0,0.0,0.3837942,0.0,0.0,0.5241535,0.2571987,0.0,0.0,0.0,0.663412,1.5628778,0.24833578,0.0,1.028964,0.22265503,0.0,0.039797485,0.20554148,0.0,0.5080236,0.34640223,0.0,0.58026165,1.2614658,0.0,1.5371948,0.1875398,0.0,0.0,0.2200069,0.0,0.0,0.0,0.8285718,0.0,0.46035868,0.59135514,0.07578934,0.938774,0.9688891",1,0.905989,0.6801445,6.361574
64,[당일출고] 울 하프 모노체크 니트 원피스 RL6OP901.jpeg,"0.2117632,0.0,0.90551054,0.048427016,0.41265655,0.14341074,0.0,0.0,0.42237654,0.0,0.0,0.0,0.9938808,0.7578913,0.0,0.0,0.22510356,0.46865138,0.62592506,0.29955736,0.41407916,0.58777916,0.8432722,0.0,0.0,0.0,0.0,0.0,0.16375236,0.9262258,0.0,0.0,0.0,1.0068628,1.964222,0.5593008,0.0,1.3668588,0.0,0.0,0.0,0.76932776,0.0,0.2551072,0.0,0.0,0.34137827,1.6154153,0.0,1.2099615,0.10722875,0.0,0.76139534,0.29959723,0.4703262,0.0,0.0,0.59261274,0.0,0.5243848,1.4193332,0.0,1.3725287,1.7755387",2,2.077828,-14.183329,4.034642
65,[당일출고] 워싱 데님 빅 포켓 루즈핏 원피스 RM3OP962.jpeg,"0.72726965,0.0,0.41796008,0.0,0.0,0.21751456,0.0,0.0,0.71104395,0.0,0.6547474,0.0,1.3337774,0.0,0.0,0.0,0.15305239,0.5470419,0.0,0.46964788,0.24855512,0.0,0.036462426,0.0,0.0,0.04067269,0.0,0.0,0.6503097,0.02323392,0.0,0.0,0.0,0.16979958,1.2950194,0.19024903,0.0,0.8565562,0.6580852,0.0,0.0,0.50646806,0.0,0.22581598,0.0,0.0,0.38170618,1.0777757,0.0,1.174094,0.27037615,0.50674826,0.0,0.39370278,0.0,0.0,0.0,1.2401416,0.0,0.41024965,0.63186526,0.0,0.6153265,0.97134787",3,1.155902,3.445136,2.626211
