id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
10,AEG8ST001.jpg,"0.15051946,0.16661452,0.0,0.0,0.0,0.0,0.0,0.0,0.501215,0.0,0.0,0.0,0.0,0.12531611,0.13183801,0.0,0.35598624,0.0,0.5794482,0.7143512,0.5340979,0.0,0.5696381,0.0,0.40972313,0.0,0.0,0.0,0.0,0.0,0.81007946,0.1294492,0.0,0.25268573,0.0,0.0,0.22511168,0.0,0.29444006,0.0,0.24052885,0.005744364,0.38395604,0.40211546,0.0,0.1282371,0.0,0.0,0.0,0.5287561,0.0,0.0,0.0,0.0,0.074618205,0.0,0.19336873,0.21815026,0.23048417,0.11775275,0.0,0.0,0.0,0.6303452",9,1.3901718,17.65593,16.801191
11,AEC8PT001.jpg,"0.65442485,0.16318624,0.0,0.0,0.10337338,0.75838244,0.0,0.0,0.51945436,0.0,0.0,0.041243933,0.24792258,1.125217,0.0,0.030899309,0.20384279,0.0,0.0,1.263058,0.49878865,0.0,0.0,0.0,0.0,0.0,0.25515,0.0,0.0,0.0,0.0,0.67977,0.06849933,0.32651806,0.0,0.49488753,0.46199772,0.0,0.0,0.9219363,0.18254158,0.0,0.54056394,0.5942814,0.0,0.14882614,0.6480583,0.0,0.0,0.1650138,0.0,0.97804743,0.0,0.0,0.4445523,0.0,0.82752126,0.07616518,0.713114,0.613398,0.0,0.0,0.0,0.3816599",5,1.530864,53.01772,19.056347
12,AEE1JK005.jpg,"0.0,0.0,0.0,0.08823618,0.109812826,0.24018432,0.0,0.0,0.0,0.0,0.49064672,0.3361866,0.0,0.0,0.36462235,0.04791998,0.0,0.0,0.22150649,0.29591933,0.0,0.3042115,0.512128,0.0,0.0,0.0,0.11446423,0.0,0.0,0.0,0.0,0.30277306,0.0,0.0,0.04564664,0.7834433,0.0,0.0,0.24799185,0.0,0.22162507,0.0,0.02422852,0.67641693,0.1922262,0.08104664,0.0,0.0,0.056525365,0.3898354,0.0,0.13521329,0.404282,0.0,0.023186255,0.0,0.113999315,0.17485285,0.0,0.22158466,0.0,0.0,0.0,0.617267",1,0.9170379,-8.212946,-19.438143
13,AED8TS012.jpg,"0.0,0.0,0.0,0.15174021,0.18288693,0.0,0.0,0.0,0.0,0.0,0.3103927,0.27770025,0.0,0.0,0.57813245,0.0,0.0,0.0,0.16490619,0.0652782,0.0,0.54298943,0.62472314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48499852,0.7673445,0.0,0.0,0.2081599,0.0,0.0,0.0,0.11355228,0.0,0.42799282,0.0,0.0,0.0,0.3155377,0.0,0.0,0.08771053,0.0832658,0.0,0.0,0.0,0.6161422,0.6317338,0.0,0.50087833,0.0,0.0,0.0,0.4365243",1,0.9932185,-7.964048,-37.67086
14,AED8TS004.jpg,"0.009917632,0.30554238,0.0,0.26285994,0.0,0.0,0.10244171,0.0,0.2556406,0.0,0.29565483,0.9726601,0.0,0.0,0.0,0.4239107,0.38834435,0.0,0.0,0.0,0.47490582,0.19407856,0.0,0.0,0.009577013,0.0,0.0,0.0,0.0,0.0,0.23620045,0.0,0.0,0.1616231,0.0,0.11570153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027449949,0.28052026,0.18074445,0.0,0.27252328,0.0,0.0,0.0,0.28069204,0.0,0.0,0.0,0.50016576,0.09227738,0.0,0.0,0.0,0.0,0.0,0.5434814",3,1.1837742,18.207079,-3.2163482
15,AEE1DP004.jpg,"0.7115553,0.40844473,0.0,0.0,0.45587122,0.11711271,0.0,0.0,0.0,0.0,0.0,0.5377394,0.0,0.20050807,0.07649894,0.20568374,0.0,0.0,0.0,0.19534001,0.36314896,0.0,0.0,0.39150244,0.0,0.0,0.10144472,0.0,0.0,0.0,0.7664671,0.6159454,0.0,0.65348107,0.4036531,0.696188,0.0,0.0,0.09726096,0.3855015,0.0,0.0,0.618661,0.61321473,0.0,0.6905581,0.0,0.0,0.118923366,0.36279052,0.0,0.0,0.060259387,0.0,0.7860061,0.0,0.51013255,0.28888503,0.29938114,0.13879453,0.0,0.0,0.0,0.12574017",9,1.5520957,38.659794,20.59513
16,AEH8BL004.jpg,"0.0,0.045736216,0.0,0.25460595,0.25703013,0.0,0.0,0.0,0.12688345,0.0,0.3340279,0.27379826,0.0,0.0,0.18017985,0.2017006,0.23208787,0.0,0.0,0.02485418,0.0,0.0,0.32090756,0.0,0.1444327,0.0,0.11616465,0.0,0.0,0.0,0.1774331,0.0,0.0,0.0,0.0008595488,0.0,0.00059772376,0.0,0.0,0.0,0.24710536,0.0,0.058314405,0.25273192,0.0,0.0,0.0,0.0,0.33506384,0.0,0.0,0.0,0.33190808,0.0,0.0,0.0,0.5495315,0.01081999,0.0,0.21370406,0.0,0.0,0.0,0.41819796",3,0.66202193,-10.261997,-2.227532
17,AEA7CD007.jpg,"0.038003333,0.6583271,0.0,0.02553013,0.1709564,0.0,0.0,0.0,0.09913933,0.0,0.0,0.9995444,0.0,0.0,0.0,0.4019254,0.11065719,0.0,0.0,0.43176123,0.0,0.14311746,0.0,0.14706238,0.30921406,0.0,0.2161834,0.0,0.0,0.0,0.53555024,0.23883812,0.0,0.6607823,0.12815097,0.30448198,0.0,0.0,0.4067418,0.07124229,0.33549723,0.19018814,0.0,0.0,0.05556295,0.06729828,0.042385608,0.0,0.03349501,0.24374352,0.0,0.14307842,0.49530327,0.0,0.0,0.0,0.5368852,0.3579442,0.557293,0.082891904,0.0,0.0,0.0016931463,0.58134735",0,1.3450375,35.570282,3.9553764
18,AEI1TS301.jpg,"0.34508273,0.0,0.0,0.19428195,0.42803976,0.0,0.59072393,0.0,0.6752162,0.0,0.38216606,0.2931123,0.60436,0.0,0.0,0.04090848,0.94429004,0.0,0.0,0.22288762,0.37710044,0.0,0.5737719,0.0,0.26609492,0.0,0.0,0.0,0.0,0.0,0.0,0.028609673,0.05908601,0.53919613,0.19008374,0.0510135,0.010175713,0.0,0.32125884,0.0,0.260761,0.049988892,0.24763864,0.78232473,0.192559,0.40876618,0.3611716,0.0,0.0,0.0,0.0,0.0,0.33731133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19864213,0.0,0.0,0.3853812",7,1.5363364,-52.34258,3.830856
19,AEF1TS019.jpg,"0.0,0.0,0.0,0.32753104,0.0,0.0,0.0,0.0,0.0,0.0,0.92286164,0.44270194,0.0,0.0,0.6993093,0.2794545,0.0,0.0,0.4151633,0.0,0.3417911,0.110353865,0.65535086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18572056,0.0,0.0,0.21884303,0.0,0.1942909,0.0,0.33507577,0.8911128,0.30876696,0.0,0.0,0.0,0.1415761,0.6697889,0.0,0.0,0.37818095,0.0,0.37594727,0.0,0.0,0.009017654,0.0,0.1713127,0.0,0.0,0.0,0.30133626",3,1.5529927,0.26466763,-2.1539614
