id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
34,[77까지]명품클래식맞주름플레어랩원피스.jpeg,"0.0,0.0,0.0,0.2558365,0.0,0.5167739,0.5174836,0.66343385,0.0,0.0,0.10147476,0.4155948,0.0,0.0,0.0,0.19062394,0.27718455,0.5295687,0.0,0.61396396,0.36485505,0.84724194,0.30644393,0.0,0.0,0.34008825,0.24455275,0.0,0.0,0.4300059,0.9363675,0.0,0.0,0.4633163,0.0,0.0,0.8239479,0.0,0.0,0.27280906,0.533203,0.120930806,0.0,0.0,0.0,0.0,0.5120915,0.0,0.08256298,0.787887,0.0,1.453239,0.0,0.20431224,0.0,0.7237383,0.16356267,0.0,0.0,0.0,0.0,0.831656,0.5769656,0.0",0,1.0345819,6.9336677,5.325946
35,[made] 리샤 레이스 퍼프 원피스(S~L).jpeg,"0.0,0.0,0.0,0.37421215,0.0,0.6172342,0.1607081,0.77240694,0.0,0.0,0.0,0.0,0.0,0.2356557,0.0,0.17050219,0.42322206,0.02757132,0.07857317,0.3339418,0.4246946,0.9086127,0.41582796,0.0,0.0,0.0,0.014026105,0.0,0.0,0.25427225,0.54055965,0.0,0.0,0.23108451,0.0,0.0,0.97565335,0.0,0.0,0.1104652,0.59690934,0.0,0.0,0.0,0.0,0.0,0.6650029,0.0,0.03219579,0.96351075,0.0,1.3844154,0.0,0.0,0.0,1.1515383,0.49058127,0.0,0.0,0.0,0.0,0.2940201,0.0,0.0",3,1.0560763,4.758848,0.05669985
36,[MAXZA][당일출고]골드스티치 아웃포켓 벨티드 롱원피스(벨트2종포함).jpeg,"0.0,0.0,0.124188185,0.14307371,0.0,0.21694374,0.0,0.9444736,0.008152008,0.0,0.0,0.31997347,0.0,0.0,0.0,0.0,0.35151988,0.50132465,0.30824822,0.7467829,0.0,1.0023803,0.0,0.0,0.0,0.8342171,0.0,0.26590478,0.0,0.0,0.0,0.032932043,0.0,0.0,0.0,0.0,1.3417406,0.66313535,0.0,0.0,0.0,0.0,0.36476892,0.0,0.0,0.0,0.0,0.0,0.73714626,0.8405889,0.0,2.2116988,0.0,0.0,0.0,0.17071295,0.0,0.0,0.0,0.0,0.0,0.9064384,0.37205124,0.0",6,0.8845871,-9.941003,-12.228225
37,[MAXZA][당일출고]데님 블록 프린트 벨티드 셔츠 롱원피스.jpeg,"0.0,0.0,0.0,0.46259466,0.0,0.6939764,0.0,0.74357724,0.0,0.0,0.0,0.5730916,0.0,0.0,0.0,0.0,0.24149574,0.27012926,0.24182048,0.7023884,0.0,1.1266878,0.19997415,0.08876932,0.0,0.41105396,0.0,0.3788038,0.0,0.0,0.33329237,0.053302616,0.0,0.59075445,0.0,0.0,0.9968562,0.3436355,0.0,0.0,0.15699093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430716,0.71213,0.0,2.110649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69327146,0.92189986,0.0",6,0.9674032,-10.66536,-0.03082177
38,[MAXZA][당일출고]드로잉 패턴 셔츠 원피스(벨트포함).jpeg,"0.0,0.0,0.0,0.13793394,0.0,1.2670368,0.7957256,0.46895415,0.0,0.0,0.0,0.2099191,0.0,0.0,0.0,0.6623274,0.5169662,0.4066073,0.0,0.6453901,0.13720794,0.50100017,0.44428968,0.0,0.0,0.5609628,0.43347895,0.1942443,0.0,0.32498443,1.0668018,0.0,0.037482515,0.8459362,0.0,0.0,0.619187,0.0,0.0,0.274756,0.11094284,0.17861682,0.0,0.0,0.0,0.0,0.29325098,0.0,0.57748854,1.0030011,0.0,1.024761,0.0,0.0445728,0.0,0.45025277,0.623696,0.044264317,0.0,0.0,0.0,0.63942504,0.5178918,0.0",2,1.1176189,14.276167,4.147422
39,[MAXZA][당일출고]클로버 플라워 패턴 볼륨 플레어 롱원피스(벨트2종포함).jpeg,"0.0,0.0,0.0,0.0,0.0,0.45185602,0.0,0.9851909,0.0,0.0,0.082395196,0.71092546,0.0,0.0,0.0,0.0,0.0,0.6150615,0.09534848,0.71220237,0.0,0.92030054,0.0,0.0,0.0,0.42759272,0.0,0.47812945,0.0,0.0,0.0,0.011588573,0.0,0.2762294,0.0,0.0,1.6180651,0.13732755,0.0,0.092514604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552743,0.4801369,0.0,1.997872,0.0,0.0,0.0,0.22833148,0.0,0.0,0.0,0.0,0.0,0.5689538,0.7176142,0.0",6,1.0843203,-7.326544,4.776734
40,[MAXZA][당일출고]플리츠 도트 리본 핏앤플레어 원피스 (~77까지).jpeg,"0.0,0.0,0.0,0.0068542063,0.0,0.58909136,0.0,0.7988534,0.0,0.22773024,0.0,0.81175506,0.0,0.0,0.12584046,0.0069441497,0.0,0.0,0.4537366,1.0448316,0.04645422,1.1958284,0.010161519,0.0,0.0,0.57929087,0.16049129,0.4016207,0.0,0.0,0.042950124,0.082975686,0.0,0.3649304,0.0,0.0,1.3547719,0.5002557,0.0,0.0,0.0,0.0,0.781518,0.0,0.0,0.0,0.0,0.0,1.061929,0.47023427,0.0,1.913354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29735205,1.112663,0.0",6,1.3059493,-13.309085,-1.4618378
41,[MAXZA][당일출고]플리츠 카라 그라데이션 레이스 롱원피스 (~77까지).jpeg,"0.0,0.0,0.0,0.16222107,0.0,0.64594257,0.0,0.83748,0.0,0.0,0.0,0.5829729,0.0,0.0,0.0,0.018897772,0.0,0.10700005,0.0,0.36070678,0.27498406,0.9664472,0.0,0.0,0.0,0.2902048,0.24010122,0.21452755,0.0,0.45901388,0.30435067,0.0,0.0,0.22267106,0.0,0.0,1.1465313,0.4173774,0.0,0.0,0.4322251,0.0,0.036695153,0.0,0.0,0.0,0.1350905,0.0,0.3562355,0.956481,0.0,1.796649,0.0,0.0,0.0,0.45520896,0.231528,0.0,0.0,0.0,0.0,0.6566553,0.50027716,0.0",8,0.8249188,-2.6644032,-0.3438765
42,[populet]네이비 스트랩 면 셔츠형원피스 WSDR2A701N2.jpeg,"0.0,0.0,0.0,0.29828602,0.0,0.0,0.0,0.73418343,0.18276106,0.359223,0.0,0.09297463,0.0,0.0,0.32639155,0.0,0.036518157,0.0,0.10714951,1.0285982,0.072812766,0.99147,0.13481176,0.0,0.0,0.0,0.33072948,0.0,0.0,0.500779,0.0,0.30103922,0.0,0.38001937,0.0,0.0,0.88786334,0.0,0.0,0.29132938,0.0,0.0,0.111838445,0.0,0.0,0.0,0.0,0.0,0.9227369,0.57701075,0.0,1.602736,0.0,0.0,0.0,0.10138631,0.18139717,0.0,0.0,0.0,0.0,0.49708825,0.0,0.0",1,1.3377764,-5.3830442,-6.8241796
43,[~66] 패턴 플리츠 원피스_JDWAAA73M(E).jpeg,"0.0,0.0,0.0,0.49695063,0.0,0.9379809,0.027899534,0.6909512,0.0,0.0,0.0,0.56416947,0.0,0.0,0.0,0.3486079,0.041039526,0.09163895,0.073420435,0.30539256,0.1448558,0.7063338,0.2781105,0.0,0.0,0.031535834,0.14467518,0.33750424,0.0,0.0,0.4973829,0.15191612,0.100297645,0.40072432,0.0,0.0,0.935415,0.0,0.0,0.0,0.32639924,0.12378303,0.0,0.0,0.0,0.0,0.3306688,0.0,0.30960116,0.86063075,0.0,1.4526294,0.0,0.0,0.0,0.6626193,0.36997122,0.0,0.0,0.0,0.0,0.9355273,0.026679814,0.0",9,0.9398295,7.972879,-1.497943
44,[~77size] [2color] 플라워 자수 메쉬 원피스.jpeg,"0.0,0.0,0.0,0.29076773,0.0,0.7301429,0.21569243,0.46336758,0.0,0.086595684,0.15522715,0.9258256,0.0,0.0,0.0,0.0,0.318337,0.40573046,0.012811929,0.85440576,0.63203275,1.0077585,0.2306371,0.43051904,0.0,0.4378187,0.39929628,0.0,0.0,0.0,0.5659064,0.0,0.06345509,1.3133821,0.0,0.0,1.0692863,0.0,0.0,0.11594969,0.5082536,0.0,0.0,0.0,0.0,0.0,0.0,0.23779523,0.78473485,0.90921265,0.0,1.6080744,0.0,0.0,0.0,0.014973998,0.3956817,0.20299679,0.0,0.0,0.0,0.6386953,0.94574475,0.0",0,1.295609,-0.17460705,-9.794189
45,[~77size] 레이스 블록 드레스.jpeg,"0.0,0.0,0.0,0.23502222,0.0,0.5182562,0.0985702,0.8321049,0.0,0.0,0.0,0.83031046,0.0,0.0,0.0,0.20828885,0.05584812,0.5158776,0.053785414,1.273407,0.18402798,1.0611552,0.013805747,0.0,0.0,0.0,0.0,0.24837914,0.0,0.070166886,0.93368983,0.0,0.0,0.35352978,0.0,0.0,1.0598528,0.1594306,0.0,0.11344102,0.48131722,0.0,0.0,0.0,0.0,0.0,0.26477167,0.08050965,0.45489317,0.5523744,0.0,2.1824284,0.0,0.0014106631,0.0,0.43921435,0.0,0.0,0.0,0.031487256,0.0,0.5146658,0.81457496,0.0",8,1.1366005,-2.350742,4.8374043
46,[~77까지] 세일러카라 라인배색 니트 원피스.jpeg,"0.0,0.0,0.0,0.69583094,0.0,0.933311,0.22678807,0.7912878,0.0,0.084168434,0.0,0.9241867,0.0,0.0,0.0,0.6784152,0.11876784,0.0,0.4542051,0.8790452,0.11657758,0.84401035,0.2607742,0.0,0.0,0.39373285,0.0,0.51472104,0.0,0.0,0.34925106,0.483361,0.5865115,0.48682278,0.0,0.7230417,1.1502905,0.0,0.0,0.0,0.052194595,0.26401216,0.2820504,0.0,0.0,0.0,0.15044719,0.0,0.8458694,0.361596,0.0,1.7609156,0.0,0.7761055,0.0,0.19627404,0.024423644,0.12024182,0.0,0.0,0.0,0.8666918,0.19923204,0.0",9,1.7043332,-6.692885,8.749678
47,[~77반까지] [퀸이즈] U넥 베이직 반팔 원피스.jpeg,"0.0,0.0,0.0,0.4401817,0.0,0.8303273,0.0,0.35562027,0.0,0.2592311,0.0,0.9047341,0.0,0.0,0.07303034,0.0,0.0,0.0,0.18625629,1.0662462,0.715196,1.2234046,0.17328054,0.0,0.0,0.00030258298,0.17205578,0.082759455,0.0,0.0,0.5480603,0.0,0.08672153,0.79209805,0.0,0.0,1.0806003,0.12953007,0.0,0.0,0.55412626,0.0,0.0,0.0,0.0,0.0,0.1380811,0.0,0.89645815,0.5512019,0.0,1.9209226,0.0,0.0,0.0,0.0,0.47110197,0.0,0.0,0.0,0.0,1.0240052,0.7977432,0.0",0,1.2414713,-1.3303578,-9.48597
48,[~88] 투포켓 A라인 데님 원피스.jpeg,"0.0,0.0,0.05520156,0.0,0.0,0.72874457,0.0,1.0104542,0.06840111,0.0,0.0,0.58264536,0.0,0.0,0.07523145,0.0,0.17518157,0.3182603,0.6132357,0.87758553,0.0,0.8014655,0.0,0.4444548,0.0,0.48098743,0.0,0.267708,0.0,0.0,0.010049641,0.0,0.0,0.0,0.0,0.0,1.0261779,0.691388,0.0,0.0,0.0,0.0,0.4618119,0.0,0.0,0.0,0.6036434,0.0,0.7352314,0.74739265,0.0,1.915891,0.0,0.0,0.0,0.0,0.015019968,0.0,0.0,0.0,0.0,1.1603096,0.0,0.0",6,1.2102395,-7.542571,-12.991715
49,[긴팔버전]보석단추 브이넥 플레어 원피스.jpeg,"0.0,0.0,0.06930655,0.31228277,0.0,0.35235882,0.0,0.87180865,0.0,0.15000804,0.0,0.8456005,0.0,0.0,0.0,0.0,0.0,0.14677122,0.28145158,0.9765713,0.26471794,1.170644,0.0,0.10233948,0.0,0.4484179,0.0,0.20426825,0.0,0.0,0.4764557,0.0,0.0,0.5726038,0.0,0.0,1.358446,0.5325327,0.0,0.0,0.54987353,0.0,0.1796917,0.0,0.0,0.0,0.23052102,0.11261284,0.7777969,0.69773185,0.0,2.020872,0.0,0.0,0.0,0.12061399,0.0,0.0,0.0,0.0,0.0,0.7856523,1.101433,0.0",6,1.0044086,-10.578632,0.5758505
50,[네이비당일출고] 도트 셔링 스트랩 롱 원피스 RM3OP914.jpeg,"0.0,0.0,0.0,0.53959715,0.0,0.29509968,0.0,0.6620785,0.0,0.36322668,0.0,0.39687282,0.0,0.0,0.0,0.0,0.1673387,0.0,0.3044002,0.9208206,0.16384873,1.1264795,0.17406678,0.0,0.0,0.0997051,0.11993441,0.0,0.0,0.24281204,0.3485679,0.011701584,0.0,0.39930505,0.0,0.0,0.8789382,0.08981234,0.0,0.075069845,0.16568583,0.027748697,0.21024206,0.0,0.0,0.0,0.0,0.1208553,0.96335936,0.8038277,0.0,2.01964,0.0,0.0,0.0,0.0,0.09599064,0.0,0.0,0.0,0.0,0.644115,0.67987627,0.0",1,0.94153273,-10.336552,-2.408241
51,[네이비당일출고] 플라워패턴 스판 랩스타일 롱원피스 RM3OP969.jpeg,"0.0,0.0,0.0,0.48300385,0.0,0.56387067,0.0,0.43746448,0.0,0.0,0.0,0.01390028,0.0,0.115865,0.0,0.0,0.08119583,0.0,0.11091873,0.13701385,0.2693604,0.72430134,0.10834497,0.0,0.0,0.1528002,0.0,0.0,0.0,0.62056047,0.23405954,0.0,0.0,0.23515457,0.0,0.0,0.7023455,0.0,0.0,0.3837969,0.5508517,0.0,0.0,0.0,0.0,0.0,0.47971818,0.0,0.52879924,1.0232743,0.0,1.7802312,0.0,0.0,0.0,0.77336746,0.16730522,0.0,0.0,0.0,0.0,0.44167024,0.49713358,0.0",3,0.9157443,3.962319,-0.9898448
52,[단독] 반팔 플리츠 원피스 (허리벨트 포함) (2컬러) ~88까지.jpeg,"0.0,0.0,0.0,0.23951325,0.0,0.40032881,0.17389467,0.41688842,0.0,0.0,0.0,0.43553853,0.0,0.0,0.0,0.06761435,0.0,0.0,0.0,0.7904509,0.4037365,0.7364031,0.0,0.26135245,0.0,0.06339747,0.28505296,0.0,0.0,0.20321584,0.34472623,0.0,0.24999657,0.52776426,0.0,0.0,0.8119335,0.0,0.0,0.0,0.36801565,0.0,0.0,0.0,0.0,0.0,0.18592393,0.0,0.6934655,0.84929955,0.0,1.6191134,0.0,0.0,0.0,0.29647803,0.0,0.0,0.0,0.0,0.0,0.8219726,0.5375093,0.0",9,0.92052835,-4.3664,-3.1296697
53,[단독] 패턴 밴딩 플레어 원피스 (2컬러)(~66반까지).jpeg,"0.0,0.0,0.055551052,0.13108337,0.0,0.50554615,0.0,0.7847542,0.0,0.3020411,0.0,0.47916424,0.0,0.0,0.0,0.0,0.22192425,0.21133628,0.018869817,0.6715788,0.0,0.7554871,0.1683915,0.0,0.0,0.38842893,0.0,0.15141375,0.0,0.0,0.5907626,0.09886989,0.08087802,0.23768601,0.0,0.0,1.0235324,0.23961127,0.0,0.0,0.4006135,0.0,0.08635032,0.0,0.0,0.0,0.11776304,0.0,0.83681256,0.92259204,0.0,2.2634366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948278,0.14163119,0.0",9,0.9619667,-7.521265,0.5402676
54,[당일출고] Only HJ.마린 체크 벨트 원피스.jpeg,"0.0,0.0,0.0,0.32941872,0.0,0.5313751,0.5392045,0.7432287,0.0,0.0,0.0,0.4347514,0.0,0.29159677,0.0,0.4270904,0.23661286,0.24671945,0.0,1.014451,0.28802657,1.0338533,0.7002386,0.0,0.0,0.0,0.3979665,0.017502785,0.0,0.40947944,0.49884057,0.0029287338,0.0,0.601874,0.0,0.0,0.9664067,0.0,0.0,0.13769376,0.004938923,0.531018,0.0,0.0,0.0,0.0,0.31299993,0.0,0.11581297,0.6938523,0.0,1.4563203,0.0,0.21102245,0.0,0.8716184,0.26529622,0.0,0.0,0.0,0.0,0.552476,0.2120238,0.0",4,1.2926334,7.709997,2.6321185
55,[당일출고] Only HJ.카논 주름 플리츠 니트 원피스.jpeg,"0.0,0.0,0.0,0.0,0.0,0.5068918,0.008542001,0.36711213,0.0,0.0,0.0,0.5690837,0.0,0.22411077,0.0,0.1744737,0.2687074,0.06298262,0.0,0.6436271,0.49251112,0.83749276,0.3040182,0.0,0.0,0.0,0.37322998,0.0,0.0,0.41590232,0.4440127,0.13153543,0.030721456,0.49060363,0.0,0.0,1.1288068,0.0,0.0,0.1467984,0.6455677,0.0,0.0,0.0,0.0,0.0,0.42294526,0.0,0.0,0.7568863,0.0,1.7452838,0.0,0.0,0.0,0.5490172,0.32300952,0.0,0.0,0.0,0.0,0.6774059,0.17902112,0.0",0,0.98955905,1.8067482,1.5241338
56,[당일출고] _퀸잇단독_Only HJ.산들 나염 A라인 코튼 원피스.jpeg,"0.0,0.0,0.0,0.22175391,0.0,0.70371735,0.106294066,0.6512471,0.0059120357,0.0,0.0,0.30238837,0.0,0.044004023,0.0,0.39554954,0.40851894,0.0,0.0,0.82421374,0.10143242,0.79618955,0.67056674,0.0,0.0,0.0,0.34904063,0.0,0.0,0.750584,0.8309065,0.18840662,0.0,0.64660466,0.0,0.0,0.6257516,0.0,0.0,0.29721773,0.3395711,0.12879431,0.0,0.0,0.0,0.0,0.2564748,0.0,0.17459714,0.7245256,0.0,1.1324823,0.0,0.0,0.0,0.7887027,0.5432559,0.0,0.0,0.0,0.0,0.5694886,0.2166226,0.0",4,1.0744171,8.708426,3.0155678
57,[당일출고] _퀸잇단독_Only HJ.샌드 주름 여신 원피스.jpeg,"0.0,0.0,0.0,0.4860323,0.0,0.58749604,0.3164455,0.6570063,0.021803379,0.23075834,0.0,0.45277244,0.0,0.0,0.0,0.52648526,0.43452597,0.0,0.0,0.7140723,0.45427763,0.8627951,0.8369281,0.0,0.0,0.0,0.7941434,0.0,0.0,0.92901635,0.733227,0.0,0.32886088,1.3137509,0.0,0.0,0.6451587,0.0,0.0,0.33054206,0.56528026,0.19365096,0.0,0.022262163,0.0,0.0,0.57319015,0.0,0.0,0.8123233,0.0,1.0840751,0.0,0.0,0.0,0.608837,0.72310615,0.028095335,0.0,0.0,0.0,0.69646126,0.57387424,0.0",4,1.0911317,10.6607065,4.405376
58,[당일출고] 리프 패턴 캉캉 원피스 RL3OP972.jpeg,"0.0,0.0,0.0,0.4935816,0.0,1.4617133,0.33326554,0.5595318,0.0,0.0,0.2651926,0.55843616,0.0,0.0,0.0,0.121456444,0.18442342,0.0,0.24006766,0.40504158,0.50306046,0.9106887,0.062228173,0.0,0.0,0.57517505,0.13053808,0.0,0.0,0.0,0.68277663,0.0,0.0,0.79590285,0.0,0.0,0.88242304,0.0,0.0,0.0,0.23267597,0.13603911,0.0,0.0,0.0,0.0,0.43738684,0.0,0.5365881,0.98822063,0.0,1.0989022,0.0,0.0,0.0,0.7019372,0.51945895,0.0,0.0,0.0,0.0,0.7372664,0.5304545,0.0",2,0.85771304,15.303052,1.466881
59,[당일출고] 박시핏 스몰플라워 패턴 리본 주름 원피스 RM3OP922.jpeg,"0.0,0.0,0.0,0.4293425,0.0,0.49769235,0.36795837,0.64473605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26626617,0.34264082,0.028125584,0.048203588,0.86619127,0.047153562,0.67173016,0.39593402,0.0,0.0,0.0,0.0,0.0,0.0,0.47879928,0.60364866,0.0,0.025031492,0.11173293,0.0,0.0,0.49212503,0.0,0.0,0.1504074,0.07085383,0.19924349,0.0,0.0,0.0,0.0,0.14163482,0.0,0.35945046,0.78316367,0.0,1.3155184,0.0,0.1709592,0.0,0.7088237,0.48042297,0.0,0.0,0.0,0.0,0.5466963,0.14488094,0.0",3,1.0077853,6.3305492,1.2418853
60,[당일출고] 블루밍 플라워 코튼 원피스(벨트set).jpeg,"0.0,0.0,0.0,0.29393414,0.0,1.1352646,0.88085544,0.82755965,0.0,0.0,0.0,0.8235586,0.0,0.0,0.0,0.41119725,0.7367563,0.4050106,0.0,1.1197649,0.013693221,0.5028057,0.6782476,0.1422834,0.0,0.7103441,0.0,0.0,0.0,0.25043666,0.62916946,0.29744992,0.24113652,0.7143085,0.0,0.0,1.0785346,0.0,0.0,0.3580008,0.0,0.4623283,0.0,0.0,0.0,0.0,0.3813606,0.0,0.6457304,0.8283747,0.0,1.6912062,0.0,0.12634152,0.0,0.4330302,0.40493044,0.31943128,0.0,0.0,0.0,0.72017837,0.621652,0.0",7,1.1620193,17.299562,4.7115984
61,[당일출고] 스판 저지블랙 포켓 벨트SET 원피스 RL5OP921.jpeg,"0.0,0.0,0.0,0.21545063,0.0,0.40144116,0.0,0.48788506,0.0,0.24465302,0.0,0.50979096,0.0,0.0,0.0,0.0,0.0,0.0,0.06683856,0.9373858,0.1476767,1.412138,0.0,0.304897,0.0,0.32334268,0.0,0.0,0.0,0.082552135,0.0,0.18009669,0.0,0.40068632,0.0,0.0,1.2844386,0.13039646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0170448,0.72140753,0.0,1.8695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40019703,0.8974217,0.0",1,0.9521721,-11.63807,-3.1661263
62,[당일출고] 안감기모 프릴넥소매 플라워 롱원피스 RM2OP900.jpeg,"0.0,0.0,0.0,0.42862013,0.0,0.19733852,0.0,0.8372725,0.0,0.0,0.0,0.27542132,0.0,0.0,0.0,0.0,0.20414966,0.31550637,0.15527174,0.62198514,0.0,1.1281766,0.0,0.0,0.0,0.11397892,0.033717394,0.0,0.0,0.33000562,0.6449298,0.0,0.0,0.16165285,0.0,0.0,1.0270426,0.0,0.0,0.26792046,0.6367203,0.08602342,0.0,0.0,0.0,0.0,0.33438712,0.0,0.29645187,0.6400736,0.0,1.7108023,0.0,0.0,0.0,0.85141945,0.20093241,0.0,0.0,0.0,0.0,0.07529852,0.39562887,0.0",3,0.9821877,3.2913406,0.6451749
63,[당일출고] 애니멀 야자수 프린팅 레이어드 원피스 RM3OP967.jpeg,"0.0,0.0,0.0,0.14743876,0.0,0.2873993,0.0,0.84243196,0.0,0.0,0.124082804,0.65032995,0.0,0.21533814,0.0,0.047048688,0.0,0.28253546,0.12688953,0.3388802,0.1576412,1.0319386,0.036626756,0.0,0.0,0.0,0.008735508,0.3941422,0.0,0.0,0.6230179,0.0,0.0,0.0,0.0,0.0,1.4159317,0.48790592,0.0,0.0,0.084463,0.0,0.36026663,0.0,0.0,0.0,0.6456673,0.0,0.4811682,0.8347894,0.0,2.0267856,0.0,0.0,0.0,0.81271565,0.0,0.0,0.0,0.0,0.0,0.6155482,0.35801107,0.0",8,1.024154,-4.0898986,1.3209547
64,[당일출고] 울 하프 모노체크 니트 원피스 RL6OP901.jpeg,"0.0,0.0,0.0,0.6315794,0.0,0.7642175,0.0,1.139981,0.0,0.0,0.0,0.0,0.0,0.0,0.7143808,0.0,0.373877,0.0,0.6530125,0.0,0.0,1.201081,0.0,0.0,0.0,0.99888736,0.0,0.18169948,0.0,0.0,0.10113673,0.47133735,0.0,0.38931715,0.0,0.0,0.8549454,0.44903475,0.0,0.48555455,0.0,0.0,0.22502369,0.0,0.0,0.0,0.0,0.0,1.005689,0.67484844,0.0,1.7711949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63608265,0.35121453,0.74391294,0.0",5,1.4305398,-15.748582,3.6929762
65,[당일출고] 워싱 데님 빅 포켓 루즈핏 원피스 RM3OP962.jpeg,"0.0,0.0,0.0,0.31215298,0.0,0.38087624,0.0,0.5318005,0.0,0.0,0.0,0.61653805,0.0,0.0,0.0,0.0,0.260824,0.21150649,0.0,0.71507186,0.1055733,0.7517724,0.0,0.038544714,0.0,0.4271102,0.23815013,0.17577055,0.0,0.24813896,0.45193923,0.0,0.0,0.0,0.0,0.0,0.89923704,0.0,0.0,0.0,0.4591987,0.0,0.0,0.0,0.0,0.0,0.33907178,0.0,0.0,0.7095341,0.0,2.0228827,0.0,0.0,0.0,0.2890075,0.0,0.0,0.0,0.0,0.0,0.9534733,0.4301837,0.0",8,0.87541044,-1.197828,0.8927383
66,[당일출고] 프린팅 나염 5부소매 쉬폰 원피스 RM3OP963.jpeg,"0.0,0.0,0.0,0.2074394,0.0,0.90777206,0.0,0.8763175,0.0,0.0,0.0,0.80509806,0.0,0.0,0.16387612,0.61892897,0.12434119,0.06401417,0.26810074,0.5554624,0.367913,1.1082321,0.0,0.0,0.0,0.17665601,0.0,0.34398335,0.0,0.0,0.7070862,0.0,0.0,0.080597356,0.0,0.0,1.1183999,0.18285096,0.0,0.0,0.30929643,0.0,0.1675934,0.0,0.0,0.0,0.44783953,0.0,0.5380237,0.6335874,0.0,1.7652123,0.0,0.0,0.0,0.37565136,0.0,0.0,0.0,0.0,0.0,0.7136684,0.18620816,0.0",9,0.9750521,-1.2374034,-1.9524691
67,[당일출고] 하와이안 프린팅 롱원피스 RL3OP916.jpeg,"0.0,0.0,0.0,0.59174395,0.0,0.8472178,0.7834918,0.6264796,0.0,0.0,0.0,0.15604499,0.0,0.0,0.0,0.41711852,0.68282974,0.0,0.0,0.57306814,0.34250778,0.6737845,0.5917635,0.0,0.0,0.3356153,0.17218587,0.102005094,0.0,0.35836422,0.7216386,0.12726349,0.13306794,0.6040211,0.0,0.0,0.927372,0.0,0.0,0.40720212,0.6119578,0.5792496,0.0,0.0,0.0,0.0,0.5152071,0.0,0.5075917,1.2423222,0.0,1.2356578,0.0,0.0,0.0,0.6872194,0.66399074,0.0,0.0,0.0,0.0,0.9049235,0.7079192,0.0",4,1.221227,12.496788,2.8025587
68,[당일출고] 허리 끈 데님 미디롱 원피스 RM2OP912.jpeg,"0.0,0.0,0.0,0.43377048,0.0,0.34134197,0.0,0.5094302,0.0,0.0,0.0,0.041948795,0.0,0.16822901,0.0,0.0,0.53792655,0.12908828,0.18546392,0.6661374,0.0,0.86036575,0.0,0.38818613,0.0,0.33994675,0.0,0.16828042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3607914,0.27130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48931426,0.87498677,0.0,2.048758,0.0,0.0,0.0,0.05298403,0.0,0.0,0.0,0.0,0.07586199,0.7810128,0.4603125,0.0",6,1.1199292,-8.155527,-10.562236
69,[당일출고]심플 점프수트(FREE_L).jpeg,"0.0,0.0,0.0,0.39425036,0.0,0.97327566,0.0478642,0.8442125,0.0,0.029960765,0.0,0.0,0.0,0.30243337,0.20009272,0.0,0.13437256,0.040234208,0.050608873,0.4521801,0.0,1.0152258,0.24128103,0.46363935,0.0,0.37985587,0.0,0.0,0.0,0.31963837,0.25295606,0.158683,0.0,0.77760255,0.0,0.0,0.7207011,0.0,0.0,0.13179892,0.38255945,0.0,0.0,0.15562779,0.0,0.0,0.0,0.0,0.0,1.1353991,0.0,0.9420048,0.0,0.0,0.0,0.88529944,0.020596772,0.024705231,0.0,0.0,0.0,0.16316712,0.49028307,0.0",3,1.293414,5.3319807,-1.4317065
70,[당일출고]카라셔츠 레이어드 스트라이프 원피스 RL5OP902.jpeg,"0.0,0.0,0.0,0.1209503,0.0,0.0,0.0,0.39570737,0.0,0.5430869,0.0,0.49370074,0.0,0.113088936,0.14779553,0.046177402,0.057373285,0.17930695,0.0,1.025017,0.42558706,1.4480618,0.0,0.05314766,0.0,0.0,0.7341101,0.0,0.0,0.3965833,0.223959,0.0,0.34142646,0.5733799,0.0,0.0,1.6384062,0.20115817,0.0,0.17365068,0.42699987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16119051,0.31214052,0.0,1.8558675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08011517,0.70629215,1.1423068,0.0",1,1.2325118,-4.479877,-9.667785
